,loss,total_reward
0,0.0,-142.75267198054658
1,26.38693443628458,-299.09169858695884
2,87.52508809423854,-226.19972932898685
3,86.30460440028797,-123.9703273670446
4,67.2806435710979,-183.58199044671846
5,67.77442908287048,-128.30145941356997
6,77.83038278647831,-100.17259223173818
7,76.00620816094535,-134.4022363762657
8,66.53860477895927,-345.2859403021743
9,65.63814568257594,-44.39754638223239
10,49.59990375306871,-327.649173732174
11,57.52589812676112,-488.44239429351563
12,46.5258811044693,-134.19315937072778
13,55.67160714898154,-243.7833308869405
14,54.19116341912901,-109.3154215601577
15,55.113600093627646,-327.33913137265256
16,64.27773116266026,-290.3299960960903
17,58.34877038965322,-116.3532605830861
18,50.8058390828871,-264.9736203333348
19,48.19310259589782,-109.25194130215075
20,51.8391534480728,-63.00222161399384
21,49.273942637828085,-105.16512956518797
22,45.167295791007376,-66.99738099552437
23,53.51763559822683,-88.66667235837511
24,47.97801751792431,-62.729678704341715
25,49.57349171028251,-77.56449253587589
26,48.48851861556371,-107.21730962627747
27,52.758166043125854,-126.43749357277864
28,58.31076711709382,-97.22445353237224
29,51.101462835850924,-97.44254356500015
30,53.8346339566367,-207.03597683676887
31,52.26516865996214,-228.295792096728
32,54.441790751285026,-38.1344152549225
33,59.49248064957656,-275.6142260825432
34,55.444643611088395,-104.63218510222185
35,50.07645325818338,-119.52233161441306
36,47.463503880400054,-243.97062582524154
37,55.015779145558675,-48.25650366790278
38,59.048897476883624,-174.2091923646935
39,54.33351247241864,-178.1523868810209
40,46.10426150734832,-221.40127364053316
41,60.598863056500754,-8.570032680422287
42,51.47073772706484,-141.44165001004114
43,54.93316161185503,-234.560382998126
44,52.89105929682652,-175.79697322676935
45,62.899568352817504,-157.9134599099778
46,60.253222260691906,-340.8424344550988
47,64.96064183577685,-200.85219553334275
48,65.3353891288135,-284.74304035599926
49,59.0612377624334,-20.802396076557386
50,65.49646672957084,-46.95356049073486
51,63.95799793137444,14.21198432205837
52,72.67299952166421,-127.99196235641027
53,70.62590661201071,-123.96077038851273
54,57.804981133734536,-119.97835749070691
55,61.81021092997657,-317.4427780841032
56,55.30864485298715,-169.4528314654506
57,65.4399059689045,-107.10446638922741
58,65.64917434710209,-127.99128785449325
59,67.97787972747302,-188.13813695153019
60,58.8288364559412,-347.83288837242355
61,59.56875570615133,-205.63645355638522
62,76.22785909970601,-164.14864581209042
63,56.430801672700014,-121.19347026898092
64,54.23664463103354,-243.78640353431547
65,55.675948158063385,-118.46842431797421
66,54.98066030331512,-326.32333684795935
67,69.52159376087643,-96.67648636892844
68,51.371018447875976,-180.31445360958926
69,55.5184944311035,-193.20169376965035
70,42.445550270702526,-393.72755077359426
71,50.379087457005284,-182.32155894778117
72,50.85716206456224,-147.52104021029703
73,46.848545496217135,-73.11688438850145
74,53.4753245653425,-21.032516490656732
75,46.34284800832922,-157.78703391303802
76,53.871107909828424,-70.55120127084143
77,42.124216937611244,-167.13697176335356
78,48.87986531122675,-126.50312371496783
79,53.55669887815203,-198.35197335366735
80,39.074155123145495,-62.07021443206683
81,42.62768083337753,-58.90302998611022
82,45.529266765912375,-187.2038604098611
83,43.26372939814692,-77.58375671059676
84,49.87492663151509,-87.03048665178056
85,48.34193158977561,-162.14389087799543
86,47.02451152618115,-157.38906123567256
87,46.19134543941478,-196.74806377514182
88,48.84262083244324,-133.79550867827578
89,44.48032404168656,-171.58298227608572
90,42.845515589191486,-128.86453384600082
91,50.00337698538441,-122.87110665331784
92,45.84569403060577,-38.79527917504548
93,41.09450674352567,-162.1498498677677
94,50.974953960335775,-131.06988170196405
95,42.29504017324159,-19.222562672097254
96,47.17989471892721,-127.74052384769351
97,41.02410421671567,-42.03755713403356
98,47.69183104650109,-88.43787766960901
99,40.207944123641305,-74.8122217117478
100,48.93060607874571,-58.12918234814025
101,39.844176862297985,-104.9738503431017
102,45.84293114860481,-107.88139888228042
103,41.991148618437485,-97.8599591103143
104,40.616077762500495,-8.731533118232477
105,40.22911985539183,-24.577425846033535
106,38.420235699536846,-213.02600139505358
107,40.63651286923524,-241.28049316134232
108,37.43075978812989,-164.30278133924477
109,34.35130573236025,-389.6944675161962
110,36.44595023468658,-18.371951474102573
111,39.583496331149696,-172.10175765958923
112,38.63108725107017,-118.37318406808468
113,42.03298228303182,-383.0017076860457
114,38.86191575103831,-196.0980094707857
115,34.10877497289695,-169.98547818524452
116,37.41961631697157,-126.77262658045798
117,30.289665636516386,-163.03614529252343
118,32.68684638671155,-185.72412459826688
119,30.719587656555984,-104.09729252198308
120,28.376939058748643,-104.84130930166768
121,28.31391382879681,-95.75636451445901
122,27.87715341202144,-95.4177604857903
123,25.943003008240147,-53.55339623399185
124,23.066556754168015,-186.48424834704997
125,20.03855810129553,-84.90854901154866
126,23.588639507995794,-91.4069849211149
127,20.550023699728186,-199.61438507527035
128,21.4903575360775,-92.19154515495217
129,22.0346062298977,-271.1605008627896
130,21.081990664437313,-47.940725512127585
131,23.822635208256543,-262.48128974933104
132,22.744174546665615,-95.73146212697867
133,20.269552919937638,-133.85145553133736
134,19.907130910094672,-58.878530299765394
135,19.201640650431315,-220.15344033205622
136,17.67105587447683,-110.9413306675153
137,19.908154615389755,-113.48659694977785
138,18.506020618112462,-78.26177256802904
139,17.879086332443432,-4.441878276423552
140,22.060280022950007,-203.65387643616236
141,16.583810920562218,-235.96692960071806
142,18.01263119721077,-77.92950511274412
143,17.087647927823916,-82.58406040498178
144,20.536507758227263,-63.864089374193114
145,19.817328290968405,-66.20573475069062
146,16.27494653548157,-53.399444765377794
147,20.00989196562767,-1.209157729443394
148,18.835390969159754,-66.40219906324843
149,20.59014117438346,-76.03299680922737
150,19.418062363703225,-96.04124667269886
151,16.360613043199887,-192.33382758125265
152,17.88851245912183,-515.2367777870227
153,15.656380841606541,-10.10313167149964
154,17.999106517859868,-159.2450860944998
155,19.00508609612783,-145.14419268872018
156,18.940573317538327,-226.14552717996582
157,18.07694977208188,-86.00914921217688
158,16.822904019644767,-65.35141154821727
159,17.81480816044385,-88.53910997161105
160,17.425036373517372,-44.244120496881635
161,17.75534231846149,-96.46143005447519
162,17.236584918139734,-39.130526659703236
163,16.947792095541953,92.75232113562738
164,16.251572021778593,-48.32054675378887
165,15.751089540900887,-141.31845085698822
166,14.902666689229095,-25.319354354363043
167,14.540300326084527,-8.173199437533356
168,15.89703128862381,-234.4920698849083
169,15.184225639781436,-29.17576086473902
170,15.41901077200833,2.215325234401192
171,13.922236695885658,-102.01477974774541
172,16.26170021883199,-18.753301507026464
173,15.60086301849406,-89.27265785615975
174,13.556175655100768,-92.61294792625796
175,13.52591575884819,49.03211257124298
176,14.282690142035484,44.96264982873111
177,12.836775101721287,-25.10602601464936
178,13.511133565741071,-63.57675332935746
179,13.605978087602159,-71.16879303819636
180,12.721102646813877,-44.49942190460877
181,11.436662654850364,-57.107402353777346
182,12.436450176709435,-88.57283852152165
183,14.11582184679368,-79.93211286804258
184,12.45508961263531,-95.04120824921273
185,11.143290029883385,146.44935902552493
186,12.912665344450785,-122.83331283154972
187,10.311596492767334,26.317808473121808
188,8.258324303150177,72.47881568829486
189,7.60993328007559,-208.51755174627255
190,7.500817586770698,-107.06642275953251
191,9.07846703699657,-46.297099073269415
192,7.646213706277868,-180.02183567634313
193,8.298403317234905,-14.55017302868977
194,7.598416173140593,-7.086196021652569
195,6.842993799805641,70.61484334294317
196,6.328047306332367,-217.98569021154438
197,6.4606944958966475,-22.622397322511233
198,6.545351915440317,-82.39613423215734
199,6.606595810413361,88.63657123597649
200,5.124135300008262,-7.559251700141857
201,5.53234180602534,-107.03124582051856
202,5.849875091941436,-111.92909071325982
203,5.273094209464821,25.581393860426033
204,5.635248225579147,-31.347150674576454
205,5.620418294773429,-187.54675233188627
206,6.294826767366866,-37.684220499298156
207,5.975190015702412,-19.51433193480507
208,6.025371492385864,23.881672373894016
209,5.39838826391039,-360.12840057386705
210,6.271257252335548,13.300887130233395
211,6.360446308857828,-57.87926457082645
212,7.181116183295504,-93.37448866637739
213,6.422118593295662,-205.1947260994245
214,6.992154470304164,-216.68340989609533
215,8.83708274478004,-38.187078990946716
216,7.835382061259803,-56.53573539704138
217,7.3038388470299225,-29.04238032263318
218,7.994048062492819,28.997011042429648
219,8.046233475208282,10.804955708609041
220,7.805570373984532,49.576684905758725
221,8.482984104504188,-143.73858261161007
222,9.175885404570629,25.996417007811132
223,9.283708952722096,-197.74404569965384
224,9.06625034035863,20.49069435113016
225,10.01777731949556,-135.0893341510058
226,9.863534986156306,-48.633271687141345
227,10.05292467355297,-16.812667643684122
228,10.247188240154836,-76.72869864748628
229,9.516837052583695,95.95528428595779
230,8.219188404544708,-109.4358574811706
231,8.716598137982489,-228.25396368275182
232,9.022986282110214,31.062980867497544
233,9.379309648871422,84.09361591902073
234,8.511904270251591,-43.32737495257449
235,7.434612378880784,47.93585466151205
236,8.509326980113983,138.90252691527056
237,7.226875879764557,70.11764679894155
238,6.944060014239673,20.96164717169617
239,6.8035283776169475,-30.74107118248027
240,5.84896641945839,-63.39371927397386
241,5.233869868516922,-229.57284027328345
242,5.2129313210845,97.0055201445988
243,4.61680440479517,113.74655569361538
244,4.349618690550328,-68.31582754926652
245,4.736053396131575,-34.78995042499814
246,5.8556486588179295,-10.297067187295255
247,6.320405768513679,81.56827990763593
248,4.6916111972332,67.33922861800902
249,4.6051079454421995,-54.911127645043315
250,3.7894566742020035,-9.469128879227327
251,5.5379424549974186,-305.2577889953629
252,6.243386401646379,4.918013702556777
253,6.208948379996195,52.856425289063964
254,6.359240278065204,-33.30987212042986
255,4.959251797601079,-67.07197491103942
256,5.676746479451657,-46.915206670683844
257,4.47084939289093,-94.35158983029044
258,4.4452199071645735,-4.059877620486816
259,4.115106862664223,95.88640743328483
260,2.8410141751766207,47.12331389417196
261,2.527123279586623,-438.8415055082282
262,3.2558936451077463,-61.72554805648201
263,2.741714564204216,146.22106450603442
264,2.5426917672157288,-103.02544805646728
265,3.1058605208731533,-41.95015652871754
266,3.335734398603439,-61.964205795489065
267,1.8550906995447671,-147.8430968058406
268,2.631796075284481,49.275897150883864
269,2.474860271215439,-47.649421810876035
270,2.184787274219773,-15.535686329161564
271,2.275756688594818,-26.44322299332199
272,2.341985871732235,-54.62896871832716
273,2.1758934287489327,-12.98787159924116
274,2.9057061742795143,-17.944819269493863
275,2.924102557182312,104.86790304828342
276,2.2081960347294807,-28.67297404995606
277,1.7606285791397094,-5.626823025207855
